transaction_id,timestamp,amount,customer_id,merchant_id,merchant_category,distance_from_home,customer_age,transaction_velocity_daily,fraud,account_id,transaction_type,location,ip_address,channel,customer_occupation,transaction_duration,verification_attempt,login_attempt,account_balance,account_type,hour_of_day,previous_transactions_timestamp
T00008602,2025-03-14 12:58:30,72486.0,C0003266,M00663,utilities,2.86,37,4,0,ACC45465638,DR,Bangalore,103.7.64.68,Mobile App,Sales Professional,27.9,1,1,30672.52,Salary,12,2025-03-14 03:42:59
T00001984,2025-03-14 12:58:55,14162.0,C0002395,M00457,retail,0.26,29,4,0,ACC11534878,CR,Thane,103.4.75.66,Online,Retired,34.3,1,1,54604.32,Current,12,2025-03-13 06:18:33
T00008980,2025-03-14 12:59:35,4016.0,C0003733,M00017,retail,7.1,46,4,0,ACC60259293,DR,Ahmedabad,45.115.86.161,Mobile App,Student,37.1,1,1,68546.06,Salary,12,2025-03-13 09:59:06
T00004727,2025-03-14 13:08:33,3350.0,C0000327,M00094,retail,6.9,54,2,0,ACC78759020,DR,Mumbai,103.0.205.208,Mobile App,Homemaker,33.4,1,1,12834.72,Current,13,2025-03-12 22:51:22
T00004793,2025-03-14 13:11:08,7111.0,C0001849,M00384,travel,4.72,46,2,0,ACC31139813,CR,Bhopal,103.1.187.63,Branch,Lawyer,27.0,1,1,33880.46,Recurring Deposit,13,2025-03-13 11:23:28
T00003553,2025-03-14 13:11:26,67287.0,C0000725,M00197,healthcare,8.04,37,2,0,ACC75540707,CR,Pune,103.0.205.36,Branch,Accountant,35.3,1,1,104524.57,Savings,13,2025-03-13 16:26:40
T00003042,2025-03-14 13:16:59,3037.0,C0003771,M00803,utilities,11.07,10,1,0,ACC48530827,CR,Chennai,103.4.91.10,Phone Banking,Retired,28.1,1,1,74645.96,Savings,13,2025-03-13 14:32:43
T00007723,2025-03-14 13:20:39,5529.0,C0002664,M00736,utilities,9.75,41,4,0,ACC85920407,CR,Jaipur,103.0.118.66,ATM,Retired,22.6,1,1,81091.06,Savings,13,2025-03-13 02:31:19
T00002377,2025-03-14 13:21:51,1450.0,C0002647,M00432,healthcare,19.57,20,1,0,ACC50780112,DR,Kanpur,103.2.214.106,Mobile App,Homemaker,20.5,1,1,61653.33,Savings,13,2025-03-13 20:28:55
T00003675,2025-03-14 13:26:49,5873.0,C0001021,M00341,utilities,15.34,54,3,0,ACC82966824,DR,Faridabad,103.1.186.249,ATM,Chef,41.2,1,1,20800.7,Recurring Deposit,13,2025-03-13 01:46:50
T00005002,2025-03-14 13:28:08,906.0,C0001609,M00597,travel,12.72,37,1,0,ACC92518345,CR,Delhi,103.7.169.58,Phone Banking,Self-employed,41.2,1,1,82562.96,Savings,13,2025-03-13 12:53:56
T00001260,2025-03-14 13:46:57,9542.0,C0002959,M00952,electronics,2.2,46,5,0,ACC29353063,DR,Srinagar,45.115.62.7,ATM,IT Professional,28.4,1,1,76144.66,Salary,13,2025-03-13 21:40:56
T00002633,2025-03-14 13:49:18,7454.000000000001,C0003188,M00593,electronics,4.64,40,0,0,ACC40365724,CR,Faridabad,45.112.211.201,Phone Banking,Government Employee,17.5,1,1,7245.55,Savings,13,2025-03-13 12:08:43
T00006273,2025-03-14 13:55:35,1851.0,C0004338,M00634,travel,11.36,26,6,0,ACC43183955,DR,Rajkot,103.2.114.26,ATM,Chef,14.5,1,1,25011.11,Current,13,2025-03-14 08:37:39
T00009216,2025-03-14 13:59:02,18246.0,C0003677,M00049,retail,10.05,26,2,0,ACC42310051,DR,Delhi,45.112.172.17,Online,Driver,27.4,1,1,56432.41,Savings,13,2025-03-14 07:43:39
T00006698,2025-03-14 14:01:11,1764.0,C0002117,M00864,utilities,14.78,57,4,0,ACC52940967,CR,Aurangabad,103.7.243.21,Mobile App,Business Owner,12.1,1,1,4698.39,Salary,14,2025-03-13 15:40:24
T00002525,2025-03-14 14:01:24,8847.0,C0000689,M00494,utilities,0.43,39,1,0,ACC43311626,CR,Kanpur,103.0.207.56,Branch,Lawyer,26.9,1,1,52196.78,Current,14,2025-03-12 14:46:09
T00009072,2025-03-14 14:26:56,1105.0,C0001787,M00223,entertainment,2.38,22,5,0,ACC20526386,CR,Amritsar,45.114.50.189,Phone Banking,Doctor,23.4,1,1,19417.56,Savings,14,2025-03-12 15:56:46
T00009373,2025-03-14 14:31:18,7602.0,C0001619,M00512,retail,5.28,14,1,0,ACC89991301,CR,Agra,103.3.132.3,Branch,Lawyer,36.4,1,1,53779.23,Current,14,2025-03-13 13:49:30
T00001899,2025-03-14 14:35:15,4063.000000000001,C0001001,M00809,grocery,12.29,49,7,0,ACC75575808,CR,Bangalore,45.114.12.194,Mobile App,Consultant,45.7,1,1,-15944.6,Savings,14,2025-03-13 10:30:40
T00003787,2025-03-14 14:36:28,2253.0,C0004345,M00916,grocery,4.55,15,1,0,ACC31203129,CR,Rajkot,45.112.7.17,Branch,Doctor,35.9,1,1,105815.04,Current,14,2025-03-13 20:53:22
T00008569,2025-03-14 14:39:33,975.0,C0002277,M00643,retail,0.3,41,5,0,ACC63747791,DR,Visakhapatnam,45.115.105.19,Mobile App,Manager,32.3,1,1,45511.25,Savings,14,2025-03-13 01:36:22
T00001193,2025-03-14 14:40:07,7517.0,C0003110,M00447,travel,6.61,58,6,0,ACC71477426,CR,Bhopal,103.1.157.7,Mobile App,Banker,22.7,1,1,26670.9,Recurring Deposit,14,2025-03-12 14:57:38
T00001742,2025-03-14 14:43:18,5856.0,C0003096,M00320,entertainment,23.93,73,2,0,ACC41690501,CR,Patna,103.6.213.157,Online,Lawyer,29.9,1,1,44439.11,Recurring Deposit,14,2025-03-12 21:01:43
T00001262,2025-03-14 14:45:01,9357.0,C0004440,M00166,utilities,21.86,28,5,0,ACC71040347,DR,Rajkot,45.115.207.84,Online,Doctor,30.2,1,1,132180.93,Salary,14,2025-03-12 18:57:38
T00004698,2025-03-14 14:47:47,6195.0,C0000598,M00489,entertainment,11.45,59,4,0,ACC51861213,DR,Bhopal,103.1.129.1,Online,Government Employee,29.4,1,1,-6039.92,Salary,14,2025-03-14 07:00:42
T00002451,2025-03-14 14:51:51,2376.0,C0004068,M00188,restaurant,4.49,44,1,0,ACC33251181,CR,Nashik,45.112.241.162,Phone Banking,Sales Professional,32.0,1,1,27447.24,Savings,14,2025-03-14 08:56:56
T00004343,2025-03-14 14:52:58,15219.0,C0000001,M00689,entertainment,30.15,24,3,0,ACC90535106,CR,Rajkot,103.1.79.103,Phone Banking,Manager,34.3,1,1,32931.91,Savings,14,2025-03-12 21:02:30
T00002876,2025-03-14 15:00:59,2140.0,C0003736,M00296,utilities,8.24,57,3,0,ACC52103092,DR,Delhi,103.4.144.91,ATM,Retired,20.8,1,1,84263.1,Current,15,2025-03-14 01:06:06
T00002438,2025-03-14 15:02:02,3528.0,C0004690,M00753,grocery,12.58,28,2,0,ACC71095611,DR,Thane,45.112.123.158,Phone Banking,Engineer,27.7,1,1,55751.18,Savings,15,2025-03-12 16:15:37
T00001554,2025-03-14 15:02:59,4353.0,C0001470,M00708,healthcare,8.15,39,5,0,ACC64830300,CR,Aurangabad,103.0.144.230,Phone Banking,Business Owner,14.2,1,1,55432.94,Salary,15,2025-03-14 02:28:38
T00008498,2025-03-14 15:04:54,921.0,C0000054,M00340,retail,5.27,35,5,0,ACC70272714,CR,Agra,45.114.62.37,ATM,Teacher,4.6,1,1,25074.25,Recurring Deposit,15,2025-03-14 09:19:15
T00003141,2025-03-14 15:13:06,651.0,C0001103,M00617,utilities,24.4,32,5,0,ACC75847681,CR,Aurangabad,103.0.227.214,Branch,IT Professional,34.5,1,1,44009.28,Salary,15,2025-03-13 11:40:44
T00000663,2025-03-14 15:13:18,3171.0,C0004199,M00646,electronics,0.6,83,3,0,ACC64280720,DR,Amritsar,45.114.25.89,Branch,Manager,25.3,1,1,70693.83,Recurring Deposit,15,2025-03-13 07:28:23
T00001194,2025-03-14 15:23:57,1110.0,C0001254,M00304,grocery,13.05,53,6,0,ACC61926331,CR,Bhopal,45.112.158.83,Branch,Chef,26.2,1,1,12156.19,Current,15,2025-03-12 22:08:47
T00006222,2025-03-14 15:26:58,5004.0,C0000924,M00669,entertainment,0.44,58,3,0,ACC35848226,DR,Ludhiana,103.0.108.19,Mobile App,Retired,26.5,1,1,64969.46,Salary,15,2025-03-13 04:12:04
T00004085,2025-03-14 15:27:35,4363.0,C0001855,M00001,travel,2.14,22,1,0,ACC19978827,CR,Meerut,103.5.221.84,Branch,Architect,24.5,1,1,35510.22,Savings,15,2025-03-13 00:09:40
T00007638,2025-03-14 15:30:21,22942.0,C0000010,M00251,retail,12.67,47,2,0,ACC93935292,DR,Nashik,103.6.210.189,Branch,Retired,36.7,1,1,63632.1,Savings,15,2025-03-13 01:39:06
T00005298,2025-03-14 15:35:37,10954.0,C0001428,M00975,travel,3.12,21,1,0,ACC39236638,CR,Amritsar,103.6.173.115,ATM,Accountant,16.3,1,1,84163.04,Current,15,2025-03-13 21:47:59
T00007422,2025-03-14 15:38:19,1755.9999999999998,C0004428,M00860,entertainment,3.46,34,1,0,ACC76238574,DR,Ludhiana,103.6.76.88,Mobile App,Consultant,31.8,1,1,63427.32,Recurring Deposit,15,2025-03-14 03:11:39
T00002417,2025-03-14 15:44:10,7675.0,C0001406,M00144,entertainment,19.82,40,1,0,ACC33635791,DR,Vadodara,103.0.105.130,Branch,Nurse,16.9,1,1,9308.81,Current,15,2025-03-13 01:22:36
T00005447,2025-03-14 15:45:03,31995.0,C0002226,M00407,retail,0.8,41,4,0,ACC11529494,CR,Agra,45.112.240.44,Branch,Banker,2.2,1,1,44833.38,Current,15,2025-03-13 17:08:34
T00009079,2025-03-14 15:45:19,1014.0,C0001682,M00525,electronics,1.94,79,4,0,ACC92745294,CR,Ahmedabad,103.4.1.75,ATM,Sales Professional,16.0,1,1,-322.73,Savings,15,2025-03-13 12:41:28
T00002566,2025-03-14 15:48:12,2017.0,C0004229,M00716,electronics,4.61,33,2,0,ACC61335545,DR,Patna,103.6.154.239,Online,Government Employee,14.9,1,1,16969.69,Recurring Deposit,15,2025-03-12 16:32:55
T00002826,2025-03-14 15:48:30,18997.0,C0003679,M00238,entertainment,8.66,53,0,0,ACC84905122,CR,Faridabad,45.112.249.97,Branch,IT Professional,21.1,1,1,81104.52,Salary,15,2025-03-13 04:25:43
T00005091,2025-03-14 15:50:14,2696.0,C0002198,M00039,utilities,2.67,13,2,0,ACC31227574,CR,Amritsar,103.7.195.48,Branch,Government Employee,14.5,1,1,41324.71,Salary,15,2025-03-13 12:21:14
T00006157,2025-03-14 15:58:09,2180.0,C0001259,M00156,restaurant,8.52,29,4,0,ACC70004467,DR,Jaipur,103.4.173.84,ATM,Self-employed,15.3,1,1,85044.65,Recurring Deposit,15,2025-03-12 23:15:27
T00005418,2025-03-14 15:58:39,3087.0,C0002350,M00888,restaurant,4.19,68,4,0,ACC75041510,CR,Ghaziabad,103.1.155.12,Branch,Lawyer,32.0,1,1,28677.95,Savings,15,2025-03-13 18:36:09
T00004049,2025-03-14 16:04:17,8091.0,C0002093,M00189,utilities,3.98,47,2,0,ACC25808361,DR,Delhi,103.0.104.161,Mobile App,Banker,23.3,1,1,67408.04,Salary,16,2025-03-13 20:01:14
T00001795,2025-03-14 16:08:58,2574.0,C0004554,M00910,healthcare,8.76,58,3,0,ACC69934576,DR,Lucknow,103.5.188.35,ATM,Self-employed,24.0,1,1,26644.16,Savings,16,2025-03-13 22:42:39
T00003849,2025-03-14 16:13:58,1302.0,C0001530,M00276,healthcare,1.4,38,1,0,ACC67805802,DR,Ahmedabad,45.112.8.26,Mobile App,Student,34.0,1,1,120333.42,Current,16,2025-03-14 03:29:10
T00006881,2025-03-14 16:14:38,5223.0,C0001537,M00715,entertainment,23.44,40,2,0,ACC68186525,DR,Jaipur,103.2.210.53,Mobile App,IT Professional,31.6,1,1,-1191.31,Salary,16,2025-03-14 01:41:54
T00008300,2025-03-14 16:15:32,23365.0,C0003907,M00011,electronics,6.17,47,2,0,ACC59961172,CR,Mumbai,45.112.91.98,Branch,Doctor,37.1,1,1,39680.89,Current,16,2025-03-12 18:45:10
T00000717,2025-03-14 16:19:07,6345.0,C0003145,M00304,electronics,4.72,35,2,0,ACC31337593,CR,Indore,45.114.169.20,Mobile App,Sales Professional,24.5,1,1,62414.45,Salary,16,2025-03-13 00:29:27
T00007267,2025-03-14 16:20:26,5905.0,C0003536,M00179,restaurant,0.27,53,5,0,ACC56344519,DR,Hyderabad,45.114.56.63,ATM,Self-employed,22.6,1,1,8414.03,Recurring Deposit,16,2025-03-13 01:08:46
T00005245,2025-03-14 16:31:56,5388.0,C0001049,M00203,travel,7.93,48,0,0,ACC46540265,DR,Visakhapatnam,45.115.235.183,ATM,IT Professional,29.2,1,1,118146.04,Recurring Deposit,16,2025-03-12 17:07:01
T00002627,2025-03-14 16:33:20,10972.0,C0001529,M00858,electronics,1.17,25,5,0,ACC76399516,DR,Mumbai,45.114.242.60,Online,Teacher,26.2,1,1,32815.98,Savings,16,2025-03-13 03:11:32
T00003521,2025-03-14 16:36:40,451.0,C0001548,M00807,retail,10.79,35,3,0,ACC72608888,CR,Ahmedabad,103.2.102.20,Phone Banking,IT Professional,25.9,1,1,23585.17,Current,16,2025-03-14 05:17:06
T00003423,2025-03-14 16:41:17,8295.0,C0003973,M00290,electronics,2.02,32,4,0,ACC95899313,DR,Rajkot,45.112.41.78,Branch,Government Employee,33.7,1,1,26472.6,Recurring Deposit,16,2025-03-14 06:59:21
T00006121,2025-03-14 16:50:11,6329.0,C0000351,M00129,grocery,4.74,33,2,0,ACC81643088,CR,Nagpur,103.6.93.9,Online,Self-employed,20.9,1,1,108056.32,Savings,16,2025-03-14 01:13:54
T00004222,2025-03-14 16:50:33,5430.0,C0003096,M00226,entertainment,1.94,58,2,0,ACC24679315,DR,Srinagar,103.0.154.89,Online,Engineer,29.8,1,1,83483.24,Salary,16,2025-03-13 07:58:21
T00001146,2025-03-14 16:51:01,1824.0,C0003751,M00107,retail,8.11,41,0,0,ACC88270025,CR,Nagpur,103.3.186.43,Phone Banking,Architect,19.9,1,1,37004.7,Current,16,2025-03-12 23:52:37
T00006210,2025-03-14 16:59:20,14604.0,C0000616,M00255,entertainment,10.74,38,8,0,ACC81449442,DR,Chennai,103.7.7.90,Phone Banking,Manager,25.7,1,1,70909.95,Current,16,2025-03-14 10:47:10
T00007620,2025-03-14 17:09:55,2448.0,C0000440,M00177,utilities,11.9,43,0,0,ACC67698610,CR,Nagpur,103.3.180.204,Mobile App,IT Professional,17.8,1,1,26160.3,Savings,17,2025-03-14 14:26:01
T00000143,2025-03-14 17:11:08,6567.0,C0000548,M00763,entertainment,11.38,36,0,0,ACC27463800,DR,Kanpur,103.5.75.225,Online,Teacher,23.0,1,1,108306.99,Savings,17,2025-03-14 01:06:03
T00009446,2025-03-14 17:22:23,2453.0,C0001415,M00694,travel,17.53,43,4,0,ACC70211891,DR,Ahmedabad,103.3.237.102,Phone Banking,Self-employed,21.0,1,1,54805.28,Current,17,2025-03-14 02:38:46
T00002051,2025-03-14 17:25:15,2294.0,C0001744,M00105,travel,2.87,47,4,0,ACC70867592,DR,Rajkot,103.7.255.88,ATM,Teacher,33.3,1,1,63792.59,Current,17,2025-03-14 05:50:08
T00007261,2025-03-14 17:25:30,5525.0,C0000423,M00592,healthcare,42.45,48,2,0,ACC49385195,CR,Ghaziabad,45.115.40.68,ATM,Consultant,30.2,1,1,92619.94,Current,17,2025-03-13 13:00:43
T00006797,2025-03-14 17:27:23,26306.0,C0001332,M00560,healthcare,6.0,38,3,0,ACC13933043,DR,Rajkot,103.1.63.111,ATM,IT Professional,31.2,1,1,15506.2,Savings,17,2025-03-13 06:56:37
T00007391,2025-03-14 17:30:08,5903.0,C0001841,M00649,grocery,7.38,74,5,0,ACC68749047,DR,Amritsar,45.113.254.156,Branch,Engineer,19.3,1,1,41649.8,Savings,17,2025-03-13 02:35:15
T00005272,2025-03-14 17:32:35,1645.0,C0002876,M00841,retail,15.43,41,2,0,ACC20779739,CR,Patna,103.6.107.144,Branch,Nurse,10.5,1,1,45277.09,Savings,17,2025-03-13 09:49:16
T00003795,2025-03-14 17:38:51,3942.0,C0002245,M00387,restaurant,10.85,41,2,0,ACC53851498,CR,Lucknow,103.0.155.101,Mobile App,IT Professional,34.0,1,1,75293.49,Savings,17,2025-03-13 17:23:25
T00005974,2025-03-14 17:48:43,8537.0,C0004350,M00684,utilities,7.09,35,5,0,ACC22257687,CR,Ahmedabad,103.3.250.109,ATM,Lawyer,29.7,1,1,87490.38,Salary,17,2025-03-14 15:33:41
T00007303,2025-03-14 17:51:40,7663.0,C0000246,M00856,utilities,0.92,41,4,0,ACC61604364,DR,Chennai,45.112.92.169,Branch,Driver,27.4,1,1,28846.16,Current,17,2025-03-12 20:35:37
T00005254,2025-03-14 17:56:39,2410.0,C0000217,M00391,restaurant,8.77,39,2,0,ACC73308406,CR,Pune,103.1.170.159,Mobile App,Homemaker,10.4,1,1,88390.74,Savings,17,2025-03-14 05:44:08
T00007473,2025-03-14 18:02:10,19528.0,C0002671,M00110,utilities,8.03,42,4,0,ACC19282319,CR,Hyderabad,103.6.219.241,Phone Banking,Architect,30.6,1,1,17054.95,Savings,18,2025-03-13 12:36:21
T00004425,2025-03-14 18:05:20,1759.0,C0004703,M00135,electronics,15.6,50,2,0,ACC82287061,DR,Srinagar,103.2.13.139,Online,Chef,25.2,1,1,51988.54,Savings,18,2025-03-12 22:54:10
T00004251,2025-03-14 18:15:31,6740.000000000001,C0002974,M00153,entertainment,1.62,53,3,1,ACC53507489,CR,Dhanbad,45.114.128.11,ATM,Consultant,20.1,1,1,20560.03,Current,18,2025-03-14 11:20:08
T00003358,2025-03-14 18:16:36,8633.0,C0003302,M00568,grocery,11.78,34,1,0,ACC52777459,CR,Thane,45.112.162.178,ATM,Manager,18.7,1,1,8635.64,Savings,18,2025-03-14 02:53:50
T00007033,2025-03-14 18:23:17,2044.0,C0002926,M00322,entertainment,13.9,43,3,0,ACC29012298,CR,Aurangabad,103.5.223.86,Branch,Student,29.4,1,1,15435.54,Recurring Deposit,18,2025-03-13 13:28:31
T00000034,2025-03-14 18:25:10,12428.0,C0003112,M00966,restaurant,3.19,51,4,0,ACC42988674,DR,Aurangabad,103.4.24.225,Phone Banking,Homemaker,36.9,1,1,71921.82,Current,18,2025-03-13 02:24:06
T00007715,2025-03-14 18:34:54,10644.0,C0000241,M00265,retail,26.16,43,3,0,ACC28325379,DR,Jaipur,103.4.100.207,Branch,Teacher,41.8,1,1,49138.72,Savings,18,2025-03-13 22:18:01
T00005891,2025-03-14 18:38:32,11166.0,C0004766,M00030,healthcare,8.53,10,2,0,ACC70004467,CR,Ghaziabad,45.112.85.203,Online,Banker,23.9,1,1,33231.54,Salary,18,2025-03-13 20:39:13
T00000384,2025-03-14 18:39:31,2556.0,C0002595,M00738,travel,17.89,52,4,0,ACC21496211,DR,Meerut,103.0.181.171,Phone Banking,Nurse,23.4,1,1,59933.75,Savings,18,2025-03-13 14:01:26
T00007496,2025-03-14 18:47:49,3259.0000000000005,C0001378,M00987,grocery,21.19,52,4,0,ACC38408562,DR,Srinagar,103.4.237.191,Mobile App,Student,30.8,1,1,95298.9,Savings,18,2025-03-13 10:38:55
T00005479,2025-03-14 18:47:49,16386.0,C0000601,M00837,restaurant,22.58,37,5,0,ACC77672253,DR,Mumbai,103.0.92.6,Mobile App,Business Owner,25.3,1,1,73816.22,Savings,18,2025-03-14 04:51:53
T00002287,2025-03-14 18:48:45,4246.0,C0002293,M00132,grocery,29.02,21,1,0,ACC65838294,CR,Nagpur,45.112.208.135,ATM,Lawyer,44.8,1,1,47660.88,Recurring Deposit,18,2025-03-13 11:16:09
T00004074,2025-03-14 18:50:21,3495.0000000000005,C0000299,M00615,healthcare,13.72,32,3,0,ACC64766762,DR,Vadodara,103.4.210.28,ATM,IT Professional,27.3,1,1,70387.23,Current,18,2025-03-13 21:22:28
T00003105,2025-03-14 18:52:54,7837.0,C0002810,M00300,electronics,7.53,26,1,0,ACC69830944,DR,Visakhapatnam,103.0.255.133,Branch,Student,11.2,1,1,36880.88,Recurring Deposit,18,2025-03-14 10:16:31
T00002046,2025-03-14 18:56:39,5461.0,C0003165,M00974,retail,3.43,17,6,1,ACC36770773,CR,Aurangabad,45.115.157.192,Mobile App,Retired,8.6,1,1,112331.97,Salary,18,2025-03-14 15:39:41
T00005253,2025-03-14 18:57:12,1239.0,C0003486,M00223,restaurant,3.32,45,2,0,ACC26019397,DR,Thane,45.112.191.138,ATM,Architect,24.4,1,1,22244.62,Salary,18,2025-03-13 04:14:32
T00008682,2025-03-14 18:58:58,1010.0,C0004830,M00904,grocery,3.02,47,3,0,ACC82029307,DR,Dhanbad,45.115.35.176,Mobile App,Business Owner,45.4,1,1,78203.48,Savings,18,2025-03-12 19:02:01
T00006013,2025-03-14 19:07:25,16307.0,C0001490,M00946,retail,23.15,38,4,0,ACC69295515,DR,Srinagar,103.2.231.9,Phone Banking,Doctor,-4.1,1,1,26698.87,Current,19,2025-03-14 03:06:44
T00004942,2025-03-14 19:07:32,5931.0,C0000735,M00327,grocery,12.16,57,1,0,ACC74791834,DR,Pune,45.114.226.53,Online,Retired,40.6,1,1,88493.32,Savings,19,2025-03-13 11:13:48
T00009170,2025-03-14 19:20:59,1820.0,C0000521,M00856,healthcare,5.99,45,2,0,ACC88769733,CR,Visakhapatnam,103.4.67.69,Branch,Engineer,36.9,1,1,5125.9,Savings,19,2025-03-13 23:24:59
T00001978,2025-03-14 19:24:45,2521.0,C0001010,M00231,entertainment,8.54,34,2,0,ACC78765957,DR,Rajkot,45.113.103.33,Mobile App,Driver,33.7,1,1,28173.32,Recurring Deposit,19,2025-03-13 23:37:18
T00003957,2025-03-14 19:32:28,4297.0,C0001263,M00927,restaurant,45.97,50,5,0,ACC51374957,CR,Indore,103.0.41.94,Branch,Accountant,9.5,1,1,1187.59,Savings,19,2025-03-14 16:14:56
T00003404,2025-03-14 19:33:36,8443.0,C0004038,M00562,restaurant,1.86,24,6,0,ACC14438720,DR,Amritsar,103.3.203.128,Mobile App,Chef,27.4,1,1,36235.89,Savings,19,2025-03-14 16:41:15
T00006813,2025-03-14 19:37:25,664.0,C0002147,M00913,retail,5.75,46,1,0,ACC51512209,CR,Ahmedabad,103.7.113.155,Phone Banking,Banker,28.5,1,1,110350.96,Savings,19,2025-03-14 04:07:31
T00002808,2025-03-14 19:38:49,13637.0,C0001672,M00687,electronics,13.17,18,0,0,ACC56138336,CR,Thane,103.6.166.106,Online,Manager,24.7,1,1,73874.94,Savings,19,2025-03-13 13:57:38
T00002553,2025-03-14 19:43:02,8061.0,C0004055,M00598,electronics,12.33,25,3,0,ACC39735904,CR,Thane,103.2.57.15,Branch,Self-employed,17.2,1,1,53516.57,Current,19,2025-03-13 19:00:33
T00000829,2025-03-14 19:45:20,4119.0,C0002754,M00200,grocery,0.88,34,4,0,ACC16249441,DR,Varanasi,103.6.227.209,Mobile App,Sales Professional,30.9,1,1,46659.89,Savings,19,2025-03-13 09:51:02
T00002452,2025-03-14 19:49:44,5105.0,C0001933,M00498,healthcare,26.95,29,1,0,ACC96838849,CR,Indore,45.112.84.205,Phone Banking,Driver,19.7,1,1,27067.07,Savings,19,2025-03-13 00:05:18
T00003458,2025-03-14 19:50:50,5564.0,C0001406,M00749,entertainment,6.26,47,2,0,ACC93115778,CR,Agra,103.5.137.62,ATM,Chef,27.3,1,1,72221.08,Recurring Deposit,19,2025-03-14 15:28:43
T00002349,2025-03-14 19:54:41,3689.0,C0000004,M00831,restaurant,0.29,39,2,0,ACC82394227,CR,Agra,45.112.157.64,Branch,Manager,17.0,1,1,25050.46,Savings,19,2025-03-13 09:33:01
T00006552,2025-03-14 19:59:44,8123.999999999999,C0004666,M00752,utilities,26.72,57,3,0,ACC33112256,DR,Ghaziabad,103.6.173.163,Phone Banking,Driver,23.3,1,1,73619.97,Salary,19,2025-03-13 11:39:53
T00003231,2025-03-14 20:10:28,720.0,C0003020,M00558,healthcare,22.13,35,6,0,ACC88971743,CR,Chennai,103.0.51.50,Mobile App,IT Professional,28.8,1,1,75821.21,Current,20,2025-03-14 10:35:28
T00008697,2025-03-14 20:24:17,1346.0,C0004258,M00674,entertainment,13.57,51,2,0,ACC37121108,DR,Lucknow,103.3.243.187,Phone Banking,Manager,2.6,1,1,30661.5,Savings,20,2025-03-13 16:53:35
T00003284,2025-03-14 20:32:33,1146.0,C0000250,M00807,healthcare,12.24,37,3,0,ACC94019376,DR,Jaipur,45.113.36.203,Mobile App,Business Owner,34.8,1,1,78207.11,Salary,20,2025-03-13 12:29:22
T00006074,2025-03-14 20:33:22,30107.0,C0003706,M01000,travel,6.83,26,0,0,ACC71275585,DR,Kanpur,45.113.64.170,Online,Nurse,28.0,1,1,49590.45,Savings,20,2025-03-14 16:54:01
T00000757,2025-03-14 20:39:59,6568.000000000001,C0004489,M00056,travel,0.57,64,7,0,ACC30364454,CR,Ghaziabad,103.4.19.84,Branch,Student,44.3,1,1,80289.13,Savings,20,2025-03-14 04:31:44
T00001342,2025-03-14 20:41:35,8452.0,C0002797,M00004,retail,0.47,29,1,0,ACC55176955,CR,Ludhiana,103.4.45.1,ATM,Driver,23.3,1,1,47466.3,Recurring Deposit,20,2025-03-13 10:53:18
T00008325,2025-03-14 20:46:57,28799.0,C0000469,M00860,travel,3.57,21,1,0,ACC26297533,DR,Faridabad,103.4.219.49,Branch,Manager,26.4,1,1,58871.9,Salary,20,2025-03-14 01:07:58
T00000382,2025-03-14 20:52:05,653.0,C0004536,M00044,electronics,2.0,30,3,0,ACC91415657,DR,Lucknow,103.4.207.216,Phone Banking,Banker,10.1,1,1,18695.25,Savings,20,2025-03-14 14:24:41
T00009431,2025-03-14 20:57:03,2381.0,C0003276,M00818,restaurant,0.54,48,7,0,ACC55617282,CR,Lucknow,103.2.134.140,Branch,Lawyer,7.3,1,1,104212.24,Recurring Deposit,20,2025-03-14 09:01:26
T00006840,2025-03-14 21:07:27,2890.0,C0003356,M00376,utilities,10.36,47,0,0,ACC35171649,CR,Agra,103.5.11.149,ATM,Driver,7.1,1,1,114463.45,Salary,21,2025-03-14 10:35:30
T00007941,2025-03-14 21:12:11,7281.999999999999,C0000078,M00613,travel,3.62,15,4,0,ACC17507864,CR,Vadodara,103.0.228.163,Mobile App,Retired,19.8,1,1,38220.53,Salary,21,2025-03-14 01:48:47
T00006452,2025-03-14 21:12:52,1820.0,C0003755,M00684,electronics,0.92,41,1,0,ACC72363359,DR,Bangalore,103.4.30.72,Mobile App,Nurse,33.5,1,1,65644.34,Current,21,2025-03-13 00:51:58
T00007953,2025-03-14 21:21:08,1360.0,C0003872,M00700,travel,2.62,5,3,0,ACC40620216,DR,Jaipur,103.3.121.174,Phone Banking,Student,31.8,1,1,28428.24,Savings,21,2025-03-13 05:37:41
T00006467,2025-03-14 21:22:19,3368.0,C0002376,M00607,electronics,31.12,54,1,0,ACC17957216,DR,Chennai,103.7.107.20,ATM,Lawyer,-3.4,1,1,66407.88,Salary,21,2025-03-14 04:40:00
T00007291,2025-03-14 21:23:44,2874.0,C0002953,M00096,grocery,8.75,33,4,0,ACC39888974,DR,Aurangabad,103.4.165.246,ATM,Retired,31.3,1,1,5977.01,Salary,21,2025-03-13 16:23:31
T00006144,2025-03-14 21:24:09,9857.0,C0000527,M00570,retail,22.13,32,3,0,ACC78090647,DR,Ghaziabad,103.4.141.92,ATM,Engineer,9.9,1,1,77103.62,Savings,21,2025-03-13 16:58:31
T00009868,2025-03-14 21:33:37,925.0,C0000671,M00398,travel,175.51,-2,12,1,ACC35479101,DR,Hyderabad,103.5.145.141,Mobile App,Nurse,14.9,1,1,17448.06,Recurring Deposit,21,2025-02-27 23:48:18
